,p,q,P,Q,AIC,BIC,AICc
265,1,1,2,0,-5.91876567175487,-5.83114033335412,-5.81036458774403
266,1,1,2,1,-5.93899783276968,-5.84041932706883,-5.77595435450881
267,1,1,2,2,-5.93333210745101,-5.82380043445007,-5.70444927366355
268,1,1,2,3,-5.9308686093898,-5.81038376908876,-5.62485768042805
269,1,1,2,4,-5.92518490359787,-5.79374689599674,-5.53066435565267
270,1,1,2,5,-5.91885148384662,-5.7764603089454,-5.42434598934113
271,1,1,3,0,-5.9259955950464,-5.82741708934555,-5.76295211678553
272,1,1,3,1,-5.9310852943364,-5.82155362133546,-5.70220246054893
273,1,1,3,2,-5.9276295809907,-5.80714474068967,-5.62161865202896
274,1,1,3,3,-5.92520289696116,-5.79376488936003,-5.53068234901595
275,1,1,3,4,-5.91951915814592,-5.77712798324469,-5.42501366364043
276,1,1,3,5,-5.91318578287766,-5.75984144067634,-5.30712517681706
277,1,1,4,0,-5.92994750742851,-5.82041583442757,-5.70106467364104
278,1,1,4,1,-5.92923953418787,-5.80875469388683,-5.62322860522612
279,1,1,4,2,-5.92357380573259,-5.79213579813146,-5.52905325778738
280,1,1,4,3,-5.92007621431389,-5.77768503941266,-5.4255707198084
281,1,1,4,4,-5.91507993133675,-5.76173558913543,-5.30901932527615
282,1,1,4,5,-5.91197017999004,-5.74767267048863,-5.18268841203424
283,1,1,5,0,-5.93532861652001,-5.81484377621897,-5.62931768755826
284,1,1,5,1,-5.92966289091535,-5.79822488331421,-5.53514234297014
285,1,1,5,2,-5.92399717304414,-5.78160599814291,-5.42949167853864
286,1,1,5,3,-5.91932491195948,-5.76598056975816,-5.31326430589888
287,1,1,5,4,-5.91714677501599,-5.75284926551458,-5.18786500706019
288,1,1,5,5,-5.91746981755587,-5.74221914075436,-5.05320388957803
289,1,2,0,0,-5.91746981755587,-5.74221914075436,-5.05320388957803
290,1,2,0,1,-5.91746981755587,-5.74221914075436,-5.05320388957803
291,1,2,0,2,-5.90384381368399,-5.80526530798314,-5.74080033542312
292,1,2,0,3,-5.89811071653436,-5.78857904353342,-5.6692278827469
293,1,2,0,4,-5.89317666942683,-5.77269182912579,-5.58716574046508
294,1,2,0,5,-5.88689586139933,-5.7554578537982,-5.49237531345412
295,1,2,1,0,-5.91792659913343,-5.83030126073268,-5.80952551512259
296,1,2,1,1,-5.93953931316951,-5.84096080746866,-5.77649583490864
297,1,2,1,2,-5.9338735661977,-5.82434189319676,-5.70499073241024
298,1,2,1,3,-5.9237595877056,-5.80327474740456,-5.61774865874385
299,1,2,1,4,-5.91772394683901,-5.78628593923788,-5.5232033988938
300,1,2,1,5,-5.91327556149652,-5.77088438659529,-5.41877006699102
301,1,2,2,0,-5.9285216528522,-5.82994314715135,-5.76547817459133
302,1,2,2,1,-5.93392463376251,-5.82439296076157,-5.70504179997505
303,1,2,2,2,-5.92825905605135,-5.80777421575031,-5.6222481270896
304,1,2,2,3,-5.92565055875763,-5.7942125511565,-5.53113001081243
305,1,2,2,4,-5.91849787043758,-5.77610669553635,-5.42399237593208
306,1,2,2,5,-5.91353259946,-5.76018825725868,-5.3074719933994
307,1,2,3,0,-5.92083949448864,-5.81130782148769,-5.69195666070117
308,1,2,3,1,-5.9261183551405,-5.80563351483946,-5.62010742617875
309,1,2,3,2,-5.92292222028431,-5.79148421268318,-5.52840167233911
310,1,2,3,3,-5.91998483632682,-5.77759366142559,-5.42547934182132
311,1,2,3,4,-5.91419291797173,-5.76084857577041,-5.30813231191112
312,1,2,3,5,-5.90786687446773,-5.74356936496631,-5.17858510651193
313,1,2,4,0,-5.92551673227236,-5.80503189197132,-5.61950580331061
314,1,2,4,1,-5.92497532072241,-5.79353731312128,-5.5304547727772
315,1,2,4,2,-5.91930960298398,-5.77691842808275,-5.42480410847849
316,1,2,4,3,-5.9103022080055,-5.75695786580418,-5.30424160194489
317,1,2,4,4,-5.90993195917044,-5.74563444966903,-5.18065019121464
318,1,2,4,5,-5.90715660735163,-5.73190593055012,-5.04289067937379
319,1,2,5,0,-5.93063081572345,-5.79919280812232,-5.53611026777825
320,1,2,5,1,-5.9249650947334,-5.78257391983217,-5.4304596002279
321,1,2,5,2,-5.9192993673106,-5.76595502510928,-5.31323876125
322,1,2,5,3,-5.91472765661015,-5.75043014710874,-5.18544588865435
323,1,2,5,4,-5.91233514690262,-5.73708447010111,-5.04806921892478
324,1,2,5,5,-5.9120425408867,-5.7258386967851,-4.90093142977559
325,1,3,0,0,-5.9120425408867,-5.7258386967851,-4.90093142977559
326,1,3,0,1,-5.90503407000248,-5.80645556430164,-5.74199059174162
327,1,3,0,2,-5.89934916685094,-5.78981749385,-5.67046633306348
328,1,3,0,3,-5.89355566890162,-5.77307082860058,-5.58754473993987
329,1,3,0,4,-5.88809525422705,-5.75665724662592,-5.49357470628184
330,1,3,0,5,-5.88259864237929,-5.74020746747806,-5.38809314787379
